dataset,mean_baseline,time,regimen,H,E,J,L,M,O,Pa,R,S,U,Z,drug_number,regimen_name,incubation_time_d,inoc_size,relapse,relapse_n,DV,type,median_cfu_change,mean_cfu_change,cfu_value,cfu_sd,cfu_change_assumed,JL,JPa,JM,JZ
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data909,8.201666667,112,JMZ,0,0,1,0,1,0,0,0,0,0,1,3,JMZ,16,4.228333333,0,14,0,prop relapse,5.974168513,6.090900874,1.710170554,0.610363944,5.974168513,0,0,1,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,JZ,0,0,1,0,0,0,0,0,0,0,1,2,JZ,13,3.288333333,0,15,0,prop relapse,5.661073725,5.748447162,1.483219505,0.446793016,5.661073725,0,0,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data430,7.081666667,56,PaJZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,3.288333333,3,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,1,14,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,0,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaU,0,0,1,0,0,0,1,0,0,1,0,3,JPaU,13,2.69077856,14,20,0,prop relapse,5.395380983,5.515659821,1.354080309,0.523009462,5.395380983,0,1,0,0
data405,6.173532233,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,12,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,12,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,13,2.69077856,12,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data405,6.173532233,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,13,2.69077856,13,15,0,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data405,6.173532233,84,RHZ,1,0,0,0,0,0,0,1,0,0,1,3,HRZ,13,2.69077856,13,15,0,prop relapse,2.613333333,2.584723111,4.760447312,0.625354094,2.613333333,0,0,0,0
data405,6.173532233,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,13,2.69077856,10,15,0,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data405,6.173532233,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,13,2.69077856,10,15,0,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data405,6.173532233,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,13,2.69077856,10,15,0,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data405,6.173532233,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,13,2.69077856,10,15,0,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data405,6.173532233,84,JPa,0,0,1,0,0,0,1,0,0,0,0,2,JPa,13,2.69077856,10,15,0,prop relapse,2.68938963,2.544622961,4.649677822,0.579266726,2.68938963,0,1,0,0
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,42,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,9,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,JPaZ,0,0,1,0,0,0,1,0,0,0,1,3,JPaZ,13,4.416789879,1,15,0,prop relapse,5.01647297,5.092562422,2.572964409,0.532131567,5.01647297,0,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,2JPaZL,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,1,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,56,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,42,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,42,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
data071,7.920105486,42,1JPaZL/1JPaZ,0,0,1,1,0,0,1,0,0,0,1,4,JLPaZ,13,4.416789879,0,15,0,prop relapse,7.920105486,7.811291878,0.108813609,0.243314626,7.920105486,1,1,0,1
